Expenditure_category,TIME_PERIOD,CPI,Energy,YEAR,GDP
Food and non-alcoholic beverages,2025-01-01,101.403,96.49865523956,2025,574.453
Food and non-alcoholic beverages,2025-02-01,101.222,96.49865523956,2025,574.453
Food and non-alcoholic beverages,2025-03-01,101.138,96.49865523956,2025,574.453
Food and non-alcoholic beverages,2025-04-01,101.272,96.49865523956,2025,574.453
Food and non-alcoholic beverages,2025-05-01,100.593,96.49865523956,2025,574.453
Food and non-alcoholic beverages,2025-06-01,100.384,96.49865523956,2025,574.453
Food and non-alcoholic beverages,2025-07-01,100.721,96.49865523956,2025,574.453
Food and non-alcoholic beverages,2025-08-01,100.78,96.49865523956,2025,574.453
Food and non-alcoholic beverages,2025-09-01,100.919,96.49865523956,2025,574.453
Food and non-alcoholic beverages,2025-10-01,101.502,96.49865523956,2025,574.453
"Furnishings, household equipment and routine household maintenance",2011-01-01,78.944,120.13082648311,2011,361.418
"Furnishings, household equipment and routine household maintenance",2011-02-01,80.689,127.43908847514,2011,361.418
"Furnishings, household equipment and routine household maintenance",2011-03-01,80.939,138.374412181,2011,361.418
"Furnishings, household equipment and routine household maintenance",2011-04-01,82.611,148.26435485959,2011,361.418
"Furnishings, household equipment and routine household maintenance",2011-05-01,83.336,139.06135555093,2011,361.418
"Furnishings, household equipment and routine household maintenance",2011-06-01,83.367,138.72306013319,2011,361.418
"Furnishings, household equipment and routine household maintenance",2011-07-01,83.54,141.94397979857,2011,361.418
"Furnishings, household equipment and routine household maintenance",2011-08-01,83.589,134.60285853754,2011,361.418
"Furnishings, household equipment and routine household maintenance",2011-09-01,83.578,135.38982620077,2011,361.418
"Furnishings, household equipment and routine household maintenance",2011-10-01,83.738,133.58900883856,2011,361.418
"Furnishings, household equipment and routine household maintenance",2011-11-01,83.997,133.96953867159,2011,361.418
"Furnishings, household equipment and routine household maintenance",2011-12-01,83.891,131.0925390605,2011,361.418
"Furnishings, household equipment and routine household maintenance",2012-01-01,84.017,134.11352856146,2012,377.449
"Furnishings, household equipment and routine household maintenance",2012-02-01,83.979,142.7871437031,2012,377.449
"Furnishings, household equipment and routine household maintenance",2012-03-01,83.987,147.88340346397,2012,377.449
"Furnishings, household equipment and routine household maintenance",2012-04-01,84.185,142.42801169258,2012,377.449
"Furnishings, household equipment and routine household maintenance",2012-05-01,84.19,132.27917090896,2012,377.449
"Furnishings, household equipment and routine household maintenance",2012-06-01,84.282,115.96677036253,2012,377.449
"Furnishings, household equipment and routine household maintenance",2012-07-01,84.677,124.55944939168,2012,377.449
"Furnishings, household equipment and routine household maintenance",2012-08-01,84.886,135.37886781029,2012,377.449
"Furnishings, household equipment and routine household maintenance",2012-09-01,85.109,135.21456485277,2012,377.449
"Furnishings, household equipment and routine household maintenance",2012-10-01,85.532,134.15051036755,2012,377.449
"Furnishings, household equipment and routine household maintenance",2012-11-01,85.462,132.33350046751,2012,377.449
"Furnishings, household equipment and routine household maintenance",2012-12-01,85.976,132.37473716727,2012,377.449
"Furnishings, household equipment and routine household maintenance",2013-01-01,86.098,135.93198153235,2013,395.633
"Furnishings, household equipment and routine household maintenance",2013-02-01,89.112,139.79240051329,2013,395.633
"Furnishings, household equipment and routine household maintenance",2013-03-01,87.34,132.53688317922,2013,395.633
"Furnishings, household equipment and routine household maintenance",2013-04-01,88.624,126.60937469563,2013,395.633
"Furnishings, household equipment and routine household maintenance",2013-05-01,88.814,126.30164168444,2013,395.633
"Furnishings, household equipment and routine household maintenance",2013-06-01,89.118,125.71450215024,2013,395.633
"Furnishings, household equipment and routine household maintenance",2013-07-01,89.322,129.88631425274,2013,395.633
"Furnishings, household equipment and routine household maintenance",2013-08-01,89.417,133.04242050068,2013,395.633
"Furnishings, household equipment and routine household maintenance",2013-09-01,89.379,133.77322248939,2013,395.633
"Furnishings, household equipment and routine household maintenance",2013-10-01,89.614,131.745192966,2013,395.633
"Furnishings, household equipment and routine household maintenance",2013-11-01,89.888,130.34830337691,2013,395.633
"Furnishings, household equipment and routine household maintenance",2013-12-01,89.926,134.15338102158,2013,395.633
"Furnishings, household equipment and routine household maintenance",2014-01-01,89.73,131.21821073733,2014,411.203
"Furnishings, household equipment and routine household maintenance",2014-02-01,89.582,133.96655058107,2014,411.203
"Furnishings, household equipment and routine household maintenance",2014-03-01,89.889,130.66761978161,2014,411.203
"Furnishings, household equipment and routine household maintenance",2014-04-01,89.908,130.67833077146,2014,411.203
"Furnishings, household equipment and routine household maintenance",2014-05-01,90.584,132.32730088101,2014,411.203
"Furnishings, household equipment and routine household maintenance",2014-06-01,90.543,134.32371694167,2014,411.203
"Furnishings, household equipment and routine household maintenance",2014-07-01,90.831,127.94733367714,2014,411.203
"Furnishings, household equipment and routine household maintenance",2014-08-01,90.888,122.39020436574,2014,411.203
"Furnishings, household equipment and routine household maintenance",2014-09-01,90.866,117.43723625729,2014,411.203
"Furnishings, household equipment and routine household maintenance",2014-10-01,90.847,106.77311100541,2014,411.203
"Furnishings, household equipment and routine household maintenance",2014-11-01,90.786,97.30346208484,2014,411.203
"Furnishings, household equipment and routine household maintenance",2014-12-01,90.921,79.79521568896,2014,411.203
"Furnishings, household equipment and routine household maintenance",2015-01-01,91.058,63.74908099905,2015,423.444
"Furnishings, household equipment and routine household maintenance",2015-02-01,91.319,73.7661946658,2015,423.444
"Furnishings, household equipment and routine household maintenance",2015-03-01,91.3,71.14510517814,2015,423.444
"Furnishings, household equipment and routine household maintenance",2015-04-01,91.431,73.35885198935,2015,423.444
"Furnishings, household equipment and routine household maintenance",2015-05-01,88.784,79.25739760999,2015,423.444
"Furnishings, household equipment and routine household maintenance",2015-06-01,88.842,76.68485816076,2015,423.444
"Furnishings, household equipment and routine household maintenance",2015-07-01,88.952,69.97397856757,2015,423.444
"Furnishings, household equipment and routine household maintenance",2015-08-01,88.868,60.2653078988,2015,423.444
"Furnishings, household equipment and routine household maintenance",2015-09-01,89.342,60.30927899984,2015,423.444
"Furnishings, household equipment and routine household maintenance",2015-10-01,89.344,60.50797016356,2015,423.444
"Furnishings, household equipment and routine household maintenance",2015-11-01,89.46,55.87089746843,2015,423.444
"Furnishings, household equipment and routine household maintenance",2015-12-01,89.68,48.30035030932,2015,423.444
"Furnishings, household equipment and routine household maintenance",2016-01-01,89.716,40.85613576544,2016,439.313
"Furnishings, household equipment and routine household maintenance",2016-02-01,90.764,42.84032596702,2016,439.313
"Furnishings, household equipment and routine household maintenance",2016-03-01,91.061,48.74117216575,2016,439.313
"Furnishings, household equipment and routine household maintenance",2016-04-01,91.716,52.27638246936,2016,439.313
"Furnishings, household equipment and routine household maintenance",2016-05-01,91.813,57.65393070474,2016,439.313
"Furnishings, household equipment and routine household maintenance",2016-06-01,91.933,60.2313572061,2016,439.313
"Furnishings, household equipment and routine household maintenance",2016-07-01,91.862,57.27880424145,2016,439.313
"Furnishings, household equipment and routine household maintenance",2016-08-01,91.728,58.41562604055,2016,439.313
"Furnishings, household equipment and routine household maintenance",2016-09-01,92.083,59.08669511717,2016,439.313
"Furnishings, household equipment and routine household maintenance",2016-10-01,92.154,64.394119652,2016,439.313
"Furnishings, household equipment and routine household maintenance",2016-11-01,91.825,60.92628963232,2016,439.313
"Furnishings, household equipment and routine household maintenance",2016-12-01,91.628,69.58576556728,2016,439.313
"Furnishings, household equipment and routine household maintenance",2017-01-01,91.611,70.23070326191,2017,458.981
"Furnishings, household equipment and routine household maintenance",2017-02-01,92.083,70.09883077985,2017,458.981
"Furnishings, household equipment and routine household maintenance",2017-03-01,92.496,65.93761041425,2017,458.981
"Furnishings, household equipment and routine household maintenance",2017-04-01,92.385,67.43688044593,2017,458.981
"Furnishings, household equipment and routine household maintenance",2017-05-01,92.383,64.86642013185,2017,458.981
"Furnishings, household equipment and routine household maintenance",2017-06-01,92.233,60.60971168123,2017,458.981
"Furnishings, household equipment and routine household maintenance",2017-07-01,92.816,62.90735989839,2017,458.981
"Furnishings, household equipment and routine household maintenance",2017-08-01,92.762,66.40945721224,2017,458.981
"Furnishings, household equipment and routine household maintenance",2017-09-01,92.826,70.74093857992,2017,458.981
"Furnishings, household equipment and routine household maintenance",2017-10-01,92.851,73.27645764667,2017,458.981
"Furnishings, household equipment and routine household maintenance",2017-11-01,92.786,78.95326292098,2017,458.981
"Furnishings, household equipment and routine household maintenance",2017-12-01,92.617,80.82823822651,2017,458.981
"Furnishings, household equipment and routine household maintenance",2018-01-01,92.737,87.41186077085,2018,474.825
"Furnishings, household equipment and routine household maintenance",2018-02-01,92.824,82.11150234942,2018,474.825
"Furnishings, household equipment and routine household maintenance",2018-03-01,93.095,82.81470943499,2018,474.825
"Furnishings, household equipment and routine household maintenance",2018-04-01,93.02,88.39745161513,2018,474.825
"Furnishings, household equipment and routine household maintenance",2018-05-01,93.037,94.59639606445,2018,474.825
"Furnishings, household equipment and routine household maintenance",2018-06-01,92.979,93.66852843184,2018,474.825
"Furnishings, household equipment and routine household maintenance",2018-07-01,93.189,93.02886321127,2018,474.825
"Furnishings, household equipment and routine household maintenance",2018-08-01,93.4,91.9861252694,2018,474.825
"Furnishings, household equipment and routine household maintenance",2018-09-01,93.5,98.72449947898,2018,474.825
"Furnishings, household equipment and routine household maintenance",2018-10-01,93.612,100.22216927105,2018,474.825
"Furnishings, household equipment and routine household maintenance",2018-11-01,93.385,84.43680708935,2018,474.825
"Furnishings, household equipment and routine household maintenance",2018-12-01,93.314,74.89874647623,2018,474.825
"Furnishings, household equipment and routine household maintenance",2019-01-01,93.412,76.20477086944,2019,481.035
"Furnishings, household equipment and routine household maintenance",2019-02-01,93.668,80.08603918756,2019,481.035
"Furnishings, household equipment and routine household maintenance",2019-03-01,93.673,82.22320089448,2019,481.035
"Furnishings, household equipment and routine household maintenance",2019-04-01,94.341,86.42673201639,2019,481.035
"Furnishings, household equipment and routine household maintenance",2019-05-01,94.155,85.17577272239,2019,481.035
"Furnishings, household equipment and routine household maintenance",2019-06-01,93.955,76.33927157328,2019,481.035
"Furnishings, household equipment and routine household maintenance",2019-07-01,93.879,77.03842163234,2019,481.035
"Furnishings, household equipment and routine household maintenance",2019-08-01,94.082,71.59163373571,2019,481.035
"Furnishings, household equipment and routine household maintenance",2019-09-01,93.84,75.5647419957,2019,481.035
"Furnishings, household equipment and routine household maintenance",2019-10-01,93.765,72.67367319761,2019,481.035
"Furnishings, household equipment and routine household maintenance",2019-11-01,93.919,76.6176460807,2019,481.035
"Furnishings, household equipment and routine household maintenance",2019-12-01,93.865,79.07866333164,2019,481.035
"Furnishings, household equipment and routine household maintenance",2020-01-01,93.799,76.05782805784,2020,462.685
"Furnishings, household equipment and routine household maintenance",2020-02-01,94.06,66.30874082927,2020,462.685
"Furnishings, household equipment and routine household maintenance",2020-03-01,94.109,42.6472477596,2020,462.685
"Furnishings, household equipment and routine household maintenance",2020-04-01,94.157,31.63231012178,2020,462.685
"Furnishings, household equipment and routine household maintenance",2020-05-01,93.811,39.24687580089,2020,462.685
"Furnishings, household equipment and routine household maintenance",2020-06-01,93.932,48.5231595002,2020,462.685
"Furnishings, household equipment and routine household maintenance",2020-07-01,94.118,51.6497454882,2020,462.685
"Furnishings, household equipment and routine household maintenance",2020-08-01,94.358,54.30174528329,2020,462.685
"Furnishings, household equipment and routine household maintenance",2020-09-01,94.576,51.16881771972,2020,462.685
"Furnishings, household equipment and routine household maintenance",2020-10-01,94.468,51.62079340516,2020,462.685
"Furnishings, household equipment and routine household maintenance",2020-11-01,94.319,55.30181595459,2020,462.685
"Furnishings, household equipment and routine household maintenance",2020-12-01,94.312,63.74668437007,2020,462.685
"Furnishings, household equipment and routine household maintenance",2021-01-01,94.804,69.882566118,2021,507.829
"Furnishings, household equipment and routine household maintenance",2021-02-01,95.038,80.38194347312,2021,507.829
"Furnishings, household equipment and routine household maintenance",2021-03-01,95.296,80.76523673477,2021,507.829
"Furnishings, household equipment and routine household maintenance",2021-04-01,95.284,80.80171766567,2021,507.829
"Furnishings, household equipment and routine household maintenance",2021-05-01,95.343,86.28486080925,2021,507.829
"Furnishings, household equipment and routine household maintenance",2021-06-01,95.373,93.91895277955,2021,507.829
"Furnishings, household equipment and routine household maintenance",2021-07-01,95.654,98.28941653097,2021,507.829
"Furnishings, household equipment and routine household maintenance",2021-08-01,95.889,96.32359893158,2021,507.829
"Furnishings, household equipment and routine household maintenance",2021-09-01,95.94,107.17858644213,2021,507.829
"Furnishings, household equipment and routine household maintenance",2021-10-01,95.962,123.36989210288,2021,507.829
"Furnishings, household equipment and routine household maintenance",2021-11-01,96.054,115.00870344115,2021,507.829
"Furnishings, household equipment and routine household maintenance",2021-12-01,96.199,112.37295836686,2021,507.829
"Furnishings, household equipment and routine household maintenance",2022-01-01,96.366,121.30988558842,2022,528.69
"Furnishings, household equipment and routine household maintenance",2022-02-01,96.596,133.31424055374,2022,528.69
"Furnishings, household equipment and routine household maintenance",2022-03-01,96.712,166.73239302763,2022,528.69
"Furnishings, household equipment and routine household maintenance",2022-04-01,97.069,153.18659162076,2022,528.69
"Furnishings, household equipment and routine household maintenance",2022-05-01,97.211,163.63299774551,2022,528.69
"Furnishings, household equipment and routine household maintenance",2022-06-01,97.231,173.48221112801,2022,528.69
"Furnishings, household equipment and routine household maintenance",2022-07-01,97.337,171.75250650949,2022,528.69
"Furnishings, household equipment and routine household maintenance",2022-08-01,97.947,172.77086426625,2022,528.69
"Furnishings, household equipment and routine household maintenance",2022-09-01,98.06,158.17363839615,2022,528.69
"Furnishings, household equipment and routine household maintenance",2022-10-01,98.168,146.1725229079,2022,528.69
"Furnishings, household equipment and routine household maintenance",2022-11-01,98.3,139.44136053757,2022,528.69
"Furnishings, household equipment and routine household maintenance",2022-12-01,98.018,130.91804770227,2022,528.69
"Furnishings, household equipment and routine household maintenance",2023-01-01,99.025,119.29483540626,2023,538.32
"Furnishings, household equipment and routine household maintenance",2023-02-01,99.19,110.53012409471,2023,538.32
"Furnishings, household equipment and routine household maintenance",2023-03-01,99.035,103.46584154991,2023,538.32
"Furnishings, household equipment and routine household maintenance",2023-04-01,98.926,109.26437084516,2023,538.32
"Furnishings, household equipment and routine household maintenance",2023-05-01,98.843,96.90788941533,2023,538.32
"Furnishings, household equipment and routine household maintenance",2023-06-01,99.348,95.17403636424,2023,538.32
"Furnishings, household equipment and routine household maintenance",2023-07-01,99.662,100.85881612729,2023,538.32
"Furnishings, household equipment and routine household maintenance",2023-08-01,99.443,108.71200636355,2023,538.32
"Furnishings, household equipment and routine household maintenance",2023-09-01,99.61,117.72930651723,2023,538.32
"Furnishings, household equipment and routine household maintenance",2023-10-01,99.511,115.68359866876,2023,538.32
"Furnishings, household equipment and routine household maintenance",2023-11-01,99.308,106.19514291231,2023,538.32
"Furnishings, household equipment and routine household maintenance",2023-12-01,99.569,99.6081618902,2023,538.32
"Furnishings, household equipment and routine household maintenance",2024-01-01,100.095,101.17928818347,2024,561.941
"Furnishings, household equipment and routine household maintenance",2024-02-01,100.325,102.22068193194,2024,561.941
"Furnishings, household equipment and routine household maintenance",2024-03-01,100.145,104.23481988276,2024,561.941
"Furnishings, household equipment and routine household maintenance",2024-04-01,100.345,109.59439107507,2024,561.941
"Furnishings, household equipment and routine household maintenance",2024-05-01,100.156,102.61900688816,2024,561.941
"Furnishings, household equipment and routine household maintenance",2024-06-01,99.982,103.76640070701,2024,561.941
"Furnishings, household equipment and routine household maintenance",2024-07-01,100.109,105.97956577776,2024,561.941
"Furnishings, household equipment and routine household maintenance",2024-08-01,100.196,102.64616092659,2024,561.941
"Furnishings, household equipment and routine household maintenance",2024-09-01,99.971,95.37315593015,2024,561.941
"Furnishings, household equipment and routine household maintenance",2024-10-01,99.858,97.67069300607,2024,561.941
"Furnishings, household equipment and routine household maintenance",2024-11-01,99.244,96.51379612081,2024,561.941
"Furnishings, household equipment and routine household maintenance",2024-12-01,99.577,96.49865523956,2024,561.941
"Furnishings, household equipment and routine household maintenance",2025-01-01,99.6,96.49865523956,2025,574.453
"Furnishings, household equipment and routine household maintenance",2025-02-01,100.025,96.49865523956,2025,574.453
"Furnishings, household equipment and routine household maintenance",2025-03-01,99.64,96.49865523956,2025,574.453
"Furnishings, household equipment and routine household maintenance",2025-04-01,99.664,96.49865523956,2025,574.453
"Furnishings, household equipment and routine household maintenance",2025-05-01,99.983,96.49865523956,2025,574.453
"Furnishings, household equipment and routine household maintenance",2025-06-01,99.573,96.49865523956,2025,574.453
"Furnishings, household equipment and routine household maintenance",2025-07-01,99.577,96.49865523956,2025,574.453
"Furnishings, household equipment and routine household maintenance",2025-08-01,99.342,96.49865523956,2025,574.453
"Furnishings, household equipment and routine household maintenance",2025-09-01,99.721,96.49865523956,2025,574.453
"Furnishings, household equipment and routine household maintenance",2025-10-01,99.429,96.49865523956,2025,574.453
Health,2011-01-01,75.413,120.13082648311,2011,361.418
Health,2011-02-01,75.443,127.43908847514,2011,361.418
Health,2011-03-01,75.378,138.374412181,2011,361.418
Health,2011-04-01,75.68,148.26435485959,2011,361.418
Health,2011-05-01,75.591,139.06135555093,2011,361.418
Health,2011-06-01,75.635,138.72306013319,2011,361.418
Health,2011-07-01,75.868,141.94397979857,2011,361.418
Health,2011-08-01,75.933,134.60285853754,2011,361.418
Health,2011-09-01,75.992,135.38982620077,2011,361.418
Health,2011-10-01,76.2,133.58900883856,2011,361.418
Health,2011-11-01,76.449,133.96953867159,2011,361.418
Health,2011-12-01,76.831,131.0925390605,2011,361.418
Health,2012-01-01,77.799,134.11352856146,2012,377.449
Health,2012-02-01,78.164,142.7871437031,2012,377.449
Health,2012-03-01,78.319,147.88340346397,2012,377.449
Health,2012-04-01,78.869,142.42801169258,2012,377.449
Health,2012-05-01,78.737,132.27917090896,2012,377.449
Health,2012-06-01,79.023,115.96677036253,2012,377.449
Health,2012-07-01,79.827,124.55944939168,2012,377.449
Health,2012-08-01,79.957,135.37886781029,2012,377.449
Health,2012-09-01,79.877,135.21456485277,2012,377.449
Health,2012-10-01,80.139,134.15051036755,2012,377.449
Health,2012-11-01,80.277,132.33350046751,2012,377.449
Health,2012-12-01,80.387,132.37473716727,2012,377.449
Health,2013-01-01,80.697,135.93198153235,2013,395.633
Health,2013-02-01,80.999,139.79240051329,2013,395.633
Health,2013-03-01,81.561,132.53688317922,2013,395.633
Health,2013-04-01,81.734,126.60937469563,2013,395.633
Health,2013-05-01,82.178,126.30164168444,2013,395.633
Health,2013-06-01,82.535,125.71450215024,2013,395.633
Health,2013-07-01,82.957,129.88631425274,2013,395.633
Health,2013-08-01,83.027,133.04242050068,2013,395.633
Health,2013-09-01,83.035,133.77322248939,2013,395.633
Health,2013-10-01,83.134,131.745192966,2013,395.633
Health,2013-11-01,83.202,130.34830337691,2013,395.633
Health,2013-12-01,83.426,134.15338102158,2013,395.633
Health,2014-01-01,83.582,131.21821073733,2014,411.203
Health,2014-02-01,83.897,133.96655058107,2014,411.203
Health,2014-03-01,84.308,130.66761978161,2014,411.203
Health,2014-04-01,84.55,130.67833077146,2014,411.203
Health,2014-05-01,84.696,132.32730088101,2014,411.203
Health,2014-06-01,85.008,134.32371694167,2014,411.203
Health,2014-07-01,85.583,127.94733367714,2014,411.203
Health,2014-08-01,85.719,122.39020436574,2014,411.203
Health,2014-09-01,84.73,117.43723625729,2014,411.203
Health,2014-10-01,84.857,106.77311100541,2014,411.203
Health,2014-11-01,84.817,97.30346208484,2014,411.203
Health,2014-12-01,84.916,79.79521568896,2014,411.203
Health,2015-01-01,84.049,63.74908099905,2015,423.444
Health,2015-02-01,84.007,73.7661946658,2015,423.444
Health,2015-03-01,84.13,71.14510517814,2015,423.444
Health,2015-04-01,84.186,73.35885198935,2015,423.444
Health,2015-05-01,84.541,79.25739760999,2015,423.444
Health,2015-06-01,84.763,76.68485816076,2015,423.444
Health,2015-07-01,85.153,69.97397856757,2015,423.444
Health,2015-08-01,85.172,60.2653078988,2015,423.444
Health,2015-09-01,85.191,60.30927899984,2015,423.444
Health,2015-10-01,85.284,60.50797016356,2015,423.444
Health,2015-11-01,84.203,55.87089746843,2015,423.444
Health,2015-12-01,84.221,48.30035030932,2015,423.444
Health,2016-01-01,84.575,40.85613576544,2016,439.313
Health,2016-02-01,84.528,42.84032596702,2016,439.313
Health,2016-03-01,84.668,48.74117216575,2016,439.313
Health,2016-04-01,85.047,52.27638246936,2016,439.313
Health,2016-05-01,85.275,57.65393070474,2016,439.313
Health,2016-06-01,85.244,60.2313572061,2016,439.313
Health,2016-07-01,85.491,57.27880424145,2016,439.313
Health,2016-08-01,85.841,58.41562604055,2016,439.313
Health,2016-09-01,85.749,59.08669511717,2016,439.313
Health,2016-10-01,86.08,64.394119652,2016,439.313
Health,2016-11-01,86.32,60.92628963232,2016,439.313
Health,2016-12-01,86.707,69.58576556728,2016,439.313
Health,2017-01-01,86.776,70.23070326191,2017,458.981
Health,2017-02-01,86.803,70.09883077985,2017,458.981
Health,2017-03-01,87.099,65.93761041425,2017,458.981
Health,2017-04-01,87.658,67.43688044593,2017,458.981
Health,2017-05-01,87.392,64.86642013185,2017,458.981
Health,2017-06-01,87.44,60.60971168123,2017,458.981
Health,2017-07-01,87.987,62.90735989839,2017,458.981
Health,2017-08-01,88.056,66.40945721224,2017,458.981
Health,2017-09-01,87.903,70.74093857992,2017,458.981
Health,2017-10-01,88.007,73.27645764667,2017,458.981
Health,2017-11-01,88.09,78.95326292098,2017,458.981
Health,2017-12-01,88.319,80.82823822651,2017,458.981
Health,2018-01-01,88.756,87.41186077085,2018,474.825
Health,2018-02-01,88.951,82.11150234942,2018,474.825
Health,2018-03-01,88.982,82.81470943499,2018,474.825
Health,2018-04-01,89.446,88.39745161513,2018,474.825
Health,2018-05-01,89.457,94.59639606445,2018,474.825
Health,2018-06-01,89.52,93.66852843184,2018,474.825
Health,2018-07-01,89.727,93.02886321127,2018,474.825
Health,2018-08-01,89.853,91.9861252694,2018,474.825
Health,2018-09-01,89.656,98.72449947898,2018,474.825
Health,2018-10-01,89.574,100.22216927105,2018,474.825
Health,2018-11-01,89.497,84.43680708935,2018,474.825
Health,2018-12-01,89.818,74.89874647623,2018,474.825
Health,2019-01-01,90.583,76.20477086944,2019,481.035
Health,2019-02-01,90.734,80.08603918756,2019,481.035
Health,2019-03-01,90.663,82.22320089448,2019,481.035
Health,2019-04-01,90.782,86.42673201639,2019,481.035
Health,2019-05-01,90.828,85.17577272239,2019,481.035
Health,2019-06-01,90.503,76.33927157328,2019,481.035
Health,2019-07-01,90.762,77.03842163234,2019,481.035
Health,2019-08-01,90.774,71.59163373571,2019,481.035
Health,2019-09-01,90.799,75.5647419957,2019,481.035
Health,2019-10-01,90.551,72.67367319761,2019,481.035
Health,2019-11-01,89.59,76.6176460807,2019,481.035
Health,2019-12-01,89.31,79.07866333164,2019,481.035
Health,2020-01-01,89.381,76.05782805784,2020,462.685
Health,2020-02-01,89.378,66.30874082927,2020,462.685
Health,2020-03-01,88.984,42.6472477596,2020,462.685
Health,2020-04-01,89.115,31.63231012178,2020,462.685
Health,2020-05-01,89.08,39.24687580089,2020,462.685
Health,2020-06-01,88.942,48.5231595002,2020,462.685
Health,2020-07-01,89.047,51.6497454882,2020,462.685
Health,2020-08-01,89.03,54.30174528329,2020,462.685
Health,2020-09-01,89.036,51.16881771972,2020,462.685
Health,2020-10-01,89.039,51.62079340516,2020,462.685
Health,2020-11-01,89.15,55.30181595459,2020,462.685
Health,2020-12-01,89.0,63.74668437007,2020,462.685
Health,2021-01-01,89.278,69.882566118,2021,507.829
Health,2021-02-01,89.261,80.38194347312,2021,507.829
Health,2021-03-01,89.939,80.76523673477,2021,507.829
Health,2021-04-01,89.949,80.80171766567,2021,507.829
Health,2021-05-01,89.981,86.28486080925,2021,507.829
Health,2021-06-01,89.922,93.91895277955,2021,507.829
Health,2021-07-01,90.462,98.28941653097,2021,507.829
Health,2021-08-01,90.542,96.32359893158,2021,507.829
Health,2021-09-01,90.582,107.17858644213,2021,507.829
Health,2021-10-01,90.563,123.36989210288,2021,507.829
Health,2021-11-01,90.477,115.00870344115,2021,507.829
Health,2021-12-01,90.342,112.37295836686,2021,507.829
Health,2022-01-01,90.758,121.30988558842,2022,528.69
Health,2022-02-01,90.915,133.31424055374,2022,528.69
Health,2022-03-01,90.947,166.73239302763,2022,528.69
Health,2022-04-01,91.434,153.18659162076,2022,528.69
Health,2022-05-01,91.139,163.63299774551,2022,528.69
Health,2022-06-01,91.632,173.48221112801,2022,528.69
Health,2022-07-01,92.88,171.75250650949,2022,528.69
Health,2022-08-01,92.971,172.77086426625,2022,528.69
Health,2022-09-01,93.162,158.17363839615,2022,528.69
Health,2022-10-01,93.09,146.1725229079,2022,528.69
Health,2022-11-01,92.936,139.44136053757,2022,528.69
Health,2022-12-01,93.131,130.91804770227,2022,528.69
Health,2023-01-01,94.362,119.29483540626,2023,538.32
Health,2023-02-01,94.559,110.53012409471,2023,538.32
Health,2023-03-01,94.554,103.46584154991,2023,538.32
Health,2023-04-01,95.305,109.26437084516,2023,538.32
Health,2023-05-01,95.339,96.90788941533,2023,538.32
Health,2023-06-01,96.239,95.17403636424,2023,538.32
Health,2023-07-01,96.569,100.85881612729,2023,538.32
Health,2023-08-01,96.988,108.71200636355,2023,538.32
Health,2023-09-01,97.392,117.72930651723,2023,538.32
Health,2023-10-01,97.947,115.68359866876,2023,538.32
Health,2023-11-01,97.743,106.19514291231,2023,538.32
Health,2023-12-01,97.853,99.6081618902,2023,538.32
Health,2024-01-01,99.223,101.17928818347,2024,561.941
Health,2024-02-01,99.02,102.22068193194,2024,561.941
Health,2024-03-01,99.201,104.23481988276,2024,561.941
Health,2024-04-01,99.753,109.59439107507,2024,561.941
Health,2024-05-01,100.122,102.61900688816,2024,561.941
Health,2024-06-01,100.008,103.76640070701,2024,561.941
Health,2024-07-01,100.181,105.97956577776,2024,561.941
Health,2024-08-01,100.361,102.64616092659,2024,561.941
Health,2024-09-01,101.453,95.37315593015,2024,561.941
Health,2024-10-01,99.889,97.67069300607,2024,561.941
Health,2024-11-01,100.307,96.51379612081,2024,561.941
Health,2024-12-01,100.485,96.49865523956,2024,561.941
Health,2025-01-01,100.732,96.49865523956,2025,574.453
Health,2025-02-01,100.776,96.49865523956,2025,574.453
Health,2025-03-01,100.946,96.49865523956,2025,574.453
Health,2025-04-01,102.263,96.49865523956,2025,574.453
Health,2025-05-01,102.808,96.49865523956,2025,574.453
Health,2025-06-01,102.798,96.49865523956,2025,574.453
Health,2025-07-01,102.613,96.49865523956,2025,574.453
Health,2025-08-01,102.698,96.49865523956,2025,574.453
Health,2025-09-01,102.855,96.49865523956,2025,574.453
Health,2025-10-01,103.916,96.49865523956,2025,574.453
"Housing, water, electricity, gas and other fuels",2011-01-01,84.91,120.13082648311,2011,361.418
"Housing, water, electricity, gas and other fuels",2011-02-01,85.404,127.43908847514,2011,361.418
"Housing, water, electricity, gas and other fuels",2011-03-01,85.934,138.374412181,2011,361.418
"Housing, water, electricity, gas and other fuels",2011-04-01,85.226,148.26435485959,2011,361.418
"Housing, water, electricity, gas and other fuels",2011-05-01,88.035,139.06135555093,2011,361.418
"Housing, water, electricity, gas and other fuels",2011-06-01,87.184,138.72306013319,2011,361.418
"Housing, water, electricity, gas and other fuels",2011-07-01,90.226,141.94397979857,2011,361.418
"Housing, water, electricity, gas and other fuels",2011-08-01,90.963,134.60285853754,2011,361.418
"Housing, water, electricity, gas and other fuels",2011-09-01,91.098,135.38982620077,2011,361.418
"Housing, water, electricity, gas and other fuels",2011-10-01,91.881,133.58900883856,2011,361.418
"Housing, water, electricity, gas and other fuels",2011-11-01,92.432,133.96953867159,2011,361.418
"Housing, water, electricity, gas and other fuels",2011-12-01,91.345,131.0925390605,2011,361.418
"Housing, water, electricity, gas and other fuels",2012-01-01,93.624,134.11352856146,2012,377.449
