"COUNTRY","COICOP_1999","FREQUENCY","TIME_PERIOD","OBS_VALUE"
"Myanmar","Health","Monthly","2015-M06","121.387716437037"
"Myanmar","Health","Monthly","2015-M07","120.195080162793"
"Myanmar","Health","Monthly","2015-M08","120.293904709726"
"Myanmar","Health","Monthly","2015-M09","120.539547963944"
"Myanmar","Health","Monthly","2015-M10","120.901654185024"
"Myanmar","Health","Monthly","2015-M11","123.334623928805"
"Myanmar","Health","Monthly","2015-M12","125.937765168718"
"Myanmar","Health","Monthly","2016-M01","126.852218468888"
"Myanmar","Health","Monthly","2016-M02","126.83547649743"
"Myanmar","Health","Monthly","2016-M03","127.054572435972"
"Myanmar","Health","Monthly","2016-M04","127.034900152234"
"Myanmar","Health","Monthly","2016-M05","126.890062903394"
"Myanmar","Health","Monthly","2016-M06","127.621216556051"
"Myanmar","Health","Monthly","2016-M07","128.062350832938"
"Myanmar","Health","Monthly","2016-M08","129.537905041764"
"Myanmar","Health","Monthly","2016-M09","130.048733847566"
"Myanmar","Health","Monthly","2016-M10","130.373591603021"
"Myanmar","Health","Monthly","2016-M11","130.537645349323"
"Myanmar","Health","Monthly","2016-M12","130.628534365759"
"Myanmar","Health","Monthly","2017-M01","130.838056869458"
"Myanmar","Health","Monthly","2017-M02","130.911666893429"
"Myanmar","Health","Monthly","2017-M03","132.229104814076"
"Myanmar","Health","Monthly","2017-M04","132.268678821862"
"Myanmar","Health","Monthly","2017-M05","132.694178147004"
"Myanmar","Health","Monthly","2017-M06","132.712712450235"
"Myanmar","Health","Monthly","2017-M07","133.347128803595"
"Myanmar","Health","Monthly","2017-M08","134.044170420974"
"Myanmar","Health","Monthly","2017-M09","135.506801764386"
"Myanmar","Health","Monthly","2017-M10","135.658599837379"
"Myanmar","Health","Monthly","2017-M11","136.311377660422"
"Myanmar","Health","Monthly","2017-M12","136.688593327178"
"Myanmar","Health","Monthly","2018-M01","136.819981672646"
"Myanmar","Health","Monthly","2018-M02","137.096635977775"
"Myanmar","Health","Monthly","2018-M03","139.316836827187"
"Myanmar","Health","Monthly","2018-M04","139.241802972534"
"Myanmar","Health","Monthly","2018-M05","139.246106288495"
"Myanmar","Health","Monthly","2018-M06","139.795515922142"
"Myanmar","Health","Monthly","2018-M07","140.25396685202"
"Myanmar","Health","Monthly","2018-M08","141.981668493811"
"Myanmar","Health","Monthly","2018-M09","143.714892426692"
"Myanmar","Health","Monthly","2018-M10","144.534406966218"
"Myanmar","Health","Monthly","2018-M11","145.179029116075"
"Myanmar","Health","Monthly","2018-M12","146.186256366666"
"Myanmar","Health","Monthly","2019-M01","146.952253661237"
"Myanmar","Health","Monthly","2019-M02","149.65338347245"
"Myanmar","Health","Monthly","2019-M03","150.454023767423"
"Myanmar","Health","Monthly","2019-M04","150.780235731952"
"Myanmar","Health","Monthly","2019-M05","152.529787054901"
"Myanmar","Health","Monthly","2019-M06","153.174972940544"
"Myanmar","Health","Monthly","2019-M07","153.475649957554"
"Myanmar","Health","Monthly","2019-M08","153.922878931345"
"Myanmar","Health","Monthly","2019-M09","155.37853717049"
"Myanmar","Health","Monthly","2019-M10","156.406416876001"
"Myanmar","Health","Monthly","2019-M11","159.351242855988"
"Myanmar","Health","Monthly","2019-M12","160.044122809667"
"Myanmar","Health","Monthly","2020-M01","160.740398621166"
"Myanmar","Health","Monthly","2020-M02","161.55"
"Myanmar","Health","Monthly","2020-M03","161.83"
"Myanmar","Health","Monthly","2020-M04","161.869088976638"
"Myanmar","Health","Monthly","2020-M05","161.877659282549"
"Myanmar","Health","Monthly","2020-M06","162.22505496216"
"Myanmar","Health","Monthly","2020-M07","162.433025767041"
"Myanmar","Health","Monthly","2020-M08","163.051468027608"
"Myanmar","Health","Monthly","2020-M09","163.325552455"
"Myanmar","Health","Monthly","2020-M10","163.409430448527"
"Myanmar","Health","Monthly","2020-M11","164.437881467408"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2011-M01",""
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2011-M02",""
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2011-M03",""
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2011-M04",""
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2011-M05",""
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2011-M06",""
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2011-M07",""
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2011-M08",""
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2011-M09",""
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2011-M10",""
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2011-M11",""
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2011-M12",""
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2012-M01",""
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2012-M02",""
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2012-M03",""
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2012-M04",""
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2012-M05",""
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2012-M06",""
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2012-M07",""
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2012-M08",""
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2012-M09",""
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2012-M10",""
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2012-M11",""
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2012-M12",""
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2013-M01","101.229917700447"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2013-M02","101.715200077063"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2013-M03","101.580279052464"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2013-M04","101.460284537905"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2013-M05","100.719232823411"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2013-M06","101.078903029535"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2013-M07","101.341094713065"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2013-M08","101.597360973809"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2013-M09","101.660823469853"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2013-M10","101.542881646289"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2013-M11","101.367426142604"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2013-M12","101.297867283819"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2014-M01","101.195074413138"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2014-M02","101.377067035282"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2014-M03","101.786216067501"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2014-M04","102.230652236439"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2014-M05","102.382458293096"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2014-M06","102.508844565371"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2014-M07","102.214297093284"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2014-M08","101.863554846093"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2014-M09","102.002218043847"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2014-M10","102.134212610358"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2014-M11","102.557625173873"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2014-M12","103.080649729508"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2015-M01","105.240766541126"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2015-M02","105.945226352949"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2015-M03","105.931407765087"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2015-M04","105.995283658825"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2015-M05","106.185795197197"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2015-M06","106.680753443829"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2015-M07","107.575553270239"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2015-M08","108.859214071214"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2015-M09","108.797141674412"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2015-M10","109.861357468985"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2015-M11","111.111395337911"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2015-M12","111.751175247358"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2016-M01","111.999061381089"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2016-M02","112.465317550317"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2016-M03","112.679368691309"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2016-M04","112.84140239728"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2016-M05","113.205718393178"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2016-M06","113.73839267887"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2016-M07","112.231873438297"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2016-M08","112.58066631472"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2016-M09","112.891753728718"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2016-M10","113.232950137065"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2016-M11","113.331269439646"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2016-M12","113.466673035566"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2017-M01","113.496710375299"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2017-M02","113.672255130291"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2017-M03","113.835861499493"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2017-M04","113.883059915513"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2017-M05","114.078619710968"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2017-M06","114.11600292347"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2017-M07","114.409905348636"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2017-M08","115.19379639315"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2017-M09","115.819450245008"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2017-M10","115.865991354195"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2017-M11","116.13836210218"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2017-M12","116.451667811655"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2018-M01","116.633843810997"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2018-M02","117.015839263912"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2018-M03","117.529330046529"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2018-M04","117.690416922623"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2018-M05","117.814441938461"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2018-M06","118.078903699828"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2018-M07","118.765071642337"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2018-M08","120.076411619258"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2018-M09","121.024780567716"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2018-M10","122.746876317871"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2018-M11","123.747407751209"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2018-M12","124.82926148502"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2019-M01","125.605831920986"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2019-M02","125.842441493383"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2019-M03","126.653272806501"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2019-M04","127.064879053464"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2019-M05","127.421760103352"
"Myanmar","Furnishings, household equipment and routine household maintenance","Monthly","2019-M06","127.85302588935"
